"path_name","signs","hop","net_sign","contribution","lr_annotation"
"Endo->NK->Tumor","-,-",2,1,0.00192721439747287,"Endo-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->Macrophage->Tumor","-,-",2,1,0.00181665300827812,"Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Endo->Macrophage->Tumor","-,-",2,1,0.00178614412658412,"Endo-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Bcell->Macrophage->Tumor","-,-",2,1,0.00170410384285181,"Bcell-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CAF->Treg->Tumor","-,-",2,1,0.00165783320187638,"CAF-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->NK->Tumor","-,-",2,1,0.00158277372046082,"Macrophage-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD8->Tumor","-,-",2,1,0.00156179635035146,"Endo-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Macrophage->Tumor","-,-",2,1,0.00150514642193224,"Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Endo->Treg->Tumor","-,-",2,1,0.00144412065905106,"Endo-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->NK->Tumor","-,-",2,1,0.00142912921039122,"Bcell-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->NK->Tumor","-,-",2,1,0.00142263727134741,"CAF-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->Tumor","-,-",2,1,0.00138670619498543,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->CD8->Tumor","-,-",2,1,0.00135021501835667,"CAF-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->Macrophage->Tumor","-,-",2,1,0.00134247557273272,"CD4conv-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Treg->NK->Tumor","-,-",2,1,0.00123165108767153,"Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->CD8->Tumor","-,-",2,1,0.00118571634428432,"Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->NK->Tumor","-,-",2,1,0.00117703358866966,"Tumor-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Tumor","-,-",2,1,0.00114265094567142,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->Macrophage->Tumor","-,-",2,1,0.00113758135566585,"NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CD4conv->NK->Tumor","-,-",2,1,0.00109113471178153,"CD4conv-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->Macrophage->Tumor","-,-",2,1,0.00107319766827189,"CAF-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"NK->NK->Tumor","-,-",2,1,0.00105341746734938,"NK-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->CD8->Tumor","-,-",2,1,0.0010316460017285,"Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->Treg->Tumor","-,-",2,1,0.00102808132274749,"NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Macrophage->Tumor","-,-",2,1,0.0010261105844854,"Tumor-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Treg->CD8->Tumor","-,-",2,1,0.000999347167864759,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Treg->Tumor","-,-",2,1,0.000987078013274493,"Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->Treg->Tumor","-,-",2,1,0.00097891247401805,"Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->Treg->Tumor","-,-",2,1,0.000963148464882292,"Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->Treg->Tumor","-,-",2,1,0.000924900218373272,"CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Macrophage->Tumor","-,-",2,1,0.000850285095969874,"CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CD4conv->CD8->Tumor","-,-",2,1,0.000827160630958759,"CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->CD8->Tumor","-,-",2,1,0.000812737571384949,"NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->CD4conv->Tumor","-,-",2,1,0.000785464892659573,"CAF-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD4conv->Tumor","-,-",2,1,0.0007747874512974,"Endo-->CD4conv[LR1/LR2/LR3/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->NK->Tumor","-,-",2,1,0.000720699870531208,"CD8-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Treg->Tumor","-,-",2,1,0.000704564212995465,"CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD4conv->Tumor","-,-",2,1,0.000679403953852185,"Tumor-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->Treg->CD8->Tumor","-,-,+",3,1,0.000617575525369197,"CAF-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->CD4conv->Tumor","-,-",2,1,0.000608763628593042,"Macrophage-->CD4conv[LR1/LR2/LR3/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD4conv->Tumor","-,-",2,1,0.000597408539195936,"Treg-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->CD4conv->Tumor","-,-",2,1,0.000579197342512367,"Bcell-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->CD8->Tumor","-,-",2,1,0.000567253314959868,"CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->Macrophage->CD8->Tumor","-,-,+",3,1,0.000552644535390573,"Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Endo->Macrophage->CD8->Tumor","-,-,+",3,1,0.000543363419694711,"Endo-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->CD4conv->Tumor","-,-",2,1,0.000538166641479321,"NK-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->Treg->CD8->Tumor","-,-,+",3,1,0.000537963393241578,"Endo-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->CD4conv->Tumor","-,-",2,1,0.000525102206498933,"CD4conv-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->Macrophage->CD8->Tumor","-,-,+",3,1,0.000518405921328234,"Bcell-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->CD8->Tumor","-,-,+",3,1,0.000516575374369119,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->Bcell->Tumor","-,-",2,1,0.000491811434307257,"Macrophage-->Bcell[LR1/LR2/LR3/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->Bcell->Tumor","-,-",2,1,0.000484525759300887,"Endo-->Bcell[LR1/LR2/LR3/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD8->Macrophage->Tumor","-,+,-",3,1,0.000468485440943429,"Endo-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Bcell->Bcell->Tumor","-,-",2,1,0.000468358485225934,"Bcell-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Macrophage->CD8->Tumor","-,-,+",3,1,0.000457881026950733,"Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Endo->CD8->CD8->Tumor","-,-,+",3,1,0.000420388630533365,"Endo-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->Bcell->Tumor","-,-",2,1,0.00041972705649301,"Treg-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->NK->CD8->Tumor","-,-,+",3,1,0.000418271755216779,"Endo-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Macrophage->CD8->Tumor","-,-,+",3,1,0.000408394881017634,"CD4conv-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->CD8->Macrophage->Tumor","-,+,-",3,1,0.000405018284298664,"CAF-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CD8->CD4conv->Tumor","-,-",2,1,0.000383182858260396,"CD8-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->Treg->CD8->Tumor","-,-,+",3,1,0.000382980544906101,"NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Bcell->Tumor","-,-",2,1,0.00037615521416464,"CD4conv-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->CAF->Tumor","-,-",2,1,0.000372119663250036,"NK-->CAF[LR1/LR4/LR5/LR6] | CAF-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Treg->CD8->Tumor","-,-,+",3,1,0.000367706004402868,"Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->Treg->CD8->Tumor","-,-,+",3,1,0.000364664180176817,"Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->CD8->CD8->Tumor","-,-,+",3,1,0.000363437296011614,"CAF-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->Treg->CD8->Tumor","-,-,+",3,1,0.000358791776238398,"Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->CD8->Macrophage->Tumor","-,+,-",3,1,0.000355674313274495,"Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"NK->Macrophage->CD8->Tumor","-,-,+",3,1,0.00034606395217258,"NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Treg->CD8->Tumor","-,-,+",3,1,0.000344543550961257,"CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->NK->CD8->Tumor","-,-,+",3,1,0.000343516291200527,"Macrophage-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->CD8->Macrophage->Tumor","-,+,-",3,1,0.000342756167926014,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CAF->Macrophage->CD8->Tumor","-,-,+",3,1,0.000326477772068602,"CAF-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->CD8->CD8->Tumor","-,-,+",3,1,0.000319159197716488,"Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Macrophage->CD8->Tumor","-,-,+",3,1,0.000312153396734677,"Tumor-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->Bcell->Tumor","-,-",2,1,0.000311958025703213,"CAF-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->Bcell->Tumor","-,-",2,1,0.000310923390192718,"NK-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->NK->CD8->Tumor","-,-,+",3,1,0.000310170152343064,"Bcell-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->CD8->Macrophage->Tumor","-,+,-",3,1,0.000309458484717638,"Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CAF->NK->CD8->Tumor","-,-,+",3,1,0.000308761178467517,"CAF-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->CD8->CD8->Tumor","-,-,+",3,1,0.000307567286938764,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Bcell->Tumor","-,-",2,1,0.00030079552967776,"Tumor-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->Macrophage->Tumor","-,+,-",3,1,0.000299769940227694,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CD8->Macrophage->Macrophage->Tumor","+,-,-",3,1,0.000294636979163229,"CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Bcell->CD8->CD8->Tumor","-,-,+",3,1,0.000277688092794087,"Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->CD4conv->CD8->Tumor","-,-,+",3,1,0.000269044753500533,"CAF-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->CD8->CD8->Tumor","-,-,+",3,1,0.000268994217608154,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Endo->Endo->Tumor","-,-",2,1,0.000268074293219739,"Endo-->Endo[LR1/LR3/LR5] | Endo-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Treg->NK->CD8->Tumor","-,-,+",3,1,0.000267310613147428,"Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Endo->CD4conv->CD8->Tumor","-,-,+",3,1,0.000265387416799493,"Endo-->CD4conv[LR1/LR2/LR3/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Treg->CD8->Tumor","-,-,+",3,1,0.000262464048557193,"CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Macrophage->CD8->Tumor","-,-,+",3,1,0.000258665474182761,"CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Macrophage->NK->Tumor","+,-,-",3,1,0.000256704866350639,"CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->NK->CD8->Tumor","-,-,+",3,1,0.00025545673887012,"Tumor-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->CD8->Macrophage->Tumor","-,+,-",3,1,0.00024811987352804,"CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CAF->Treg->Macrophage->Tumor","-,+,-",3,1,0.000246874029295522,"CAF-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"NK->CD8->Macrophage->Tumor","-,+,-",3,1,0.000243793449392992,"NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Macrophage->Endo->Tumor","-,-",2,1,0.000241620458935069,"Macrophage-->Endo[LR1/LR3/LR5] | Endo-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CD4conv->NK->CD8->Tumor","-,-,+",3,1,0.000236813730570545,"CD4conv-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Bcell->Tumor","-,-",2,1,0.000236637793826358,"CD8-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->NK->Macrophage->Tumor","-,+,-",3,1,0.000233510825239584,"Endo-->NK[LR1/LR2/LR3/LR5/LR6] | NK-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Tumor->CD4conv->CD8->Tumor","-,-,+",3,1,0.00023271577253125,"Tumor-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->NK->CD8->Tumor","-,-,+",3,1,0.000228627792331776,"NK-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->CD8->CD8->Tumor","-,-,+",3,1,0.00022264677773233,"CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Macrophage->Macrophage->Tumor","+,-,-",3,1,0.000221750532534449,"CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"NK->CD8->CD8->Tumor","-,-,+",3,1,0.000218764523646533,"NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Endo->Treg->Macrophage->Tumor","-,+,-",3,1,0.000215049309837278,"Endo-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"NK->Macrophage->Macrophage->Tumor","+,-,-",3,1,0.000211477364954272,"NK-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Endo->CD8->Treg->Tumor","-,+,-",3,1,0.00021140335292489,"Endo-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-->Tumor[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->CD4conv->CD8->Tumor","-,-,+",3,1,0.000208519390141464,"Macrophage-->CD4conv[LR1/LR2/LR3/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->Macrophage->Tumor","-,+,-",3,1,0.0002064995111798,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"Treg->CD4conv->CD8->Tumor","-,-,+",3,1,0.000204629939121602,"Treg-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
