"path_name","signs","hop","net_sign","contribution","lr_annotation"
"Tumor->NK->Macrophage","-,-",2,1,0.0203202014338924,"Tumor-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/VEGFA_FLT1/CXCL12_CXCR4] | NK-->Macrophage[CD274_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R]"
"Bcell->Macrophage->NK","-,-",2,1,0.0203107720014605,"Bcell-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Macrophage-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/VEGFA_FLT1/CXCL12_CXCR4]"
"Treg->NK->Macrophage","-,-",2,1,0.0202223947496135,"Treg-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/VEGFA_FLT1/CXCL12_CXCR4] | NK-->Macrophage[CD274_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R]"
"CD8->NK->NK","-,-",2,1,0.0200393049375353,"CD8-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL13_IL13RA1/VEGFA_FLT1/CXCL12_CXCR4] | NK-->NK[CD274_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB]"
"Treg->Macrophage->NK","-,-",2,1,0.0198177192476285,"Treg-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Macrophage-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/VEGFA_FLT1/CXCL12_CXCR4]"
"Macrophage->NK->NK","-,-",2,1,0.0196927356378292,"Macrophage-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/VEGFA_FLT1/CXCL12_CXCR4] | NK-->NK[CD274_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB]"
"Tumor->Macrophage->NK","-,-",2,1,0.0188439194101798,"Tumor-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Macrophage-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/VEGFA_FLT1/CXCL12_CXCR4]"
"CD4conv->Macrophage->NK","-,-",2,1,0.0187222386816692,"CD4conv-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/IL13_IL13RA1/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Macrophage-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/VEGFA_FLT1/CXCL12_CXCR4]"
"Endo->Macrophage->NK","-,-",2,1,0.0181475800690237,"Endo-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Macrophage-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/VEGFA_FLT1/CXCL12_CXCR4]"
"NK->NK->Macrophage","-,-",2,1,0.0181267462849741,"NK-->NK[CD274_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB] | NK-->Macrophage[CD274_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R]"
"CAF->NK->Macrophage","-,-",2,1,0.0181169807530619,"CAF-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/VEGFA_FLT1/CXCL12_CXCR4] | NK-->Macrophage[CD274_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R]"
"CAF->CD8->NK","-,-",2,1,0.0175691978163383,"CAF-->CD8[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | CD8-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL13_IL13RA1/VEGFA_FLT1/CXCL12_CXCR4]"
"Bcell->Macrophage->Macrophage","-,-",2,1,0.0175558610518599,"Bcell-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Macrophage-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4]"
"Tumor->CD8->NK","-,-",2,1,0.0174512027807413,"Tumor-->CD8[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | CD8-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL13_IL13RA1/VEGFA_FLT1/CXCL12_CXCR4]"
"CAF->Bcell->NK","-,-",2,1,0.0172445805011674,"CAF-->Bcell[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Bcell-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/VEGFA_FLT1/CXCL12_CXCR4]"
"Treg->Macrophage->Macrophage","-,-",2,1,0.017129684949992,"Treg-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL4_IL4R/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | Macrophage-->Macrophage[CD274_PDCD1/PDCD1LG2_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4]"
"Endo->CD8->NK","-,-",2,1,0.0169945498701357,"Endo-->CD8[CD274_PDCD1/PDCD1LG2_PDCD1/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R/VEGFA_FLT1/CXCL12_CXCR4] | CD8-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL13_IL13RA1/VEGFA_FLT1/CXCL12_CXCR4]"
"CD8->NK->Macrophage","-,-",2,1,0.0168964837650474,"CD8-->NK[CD274_PDCD1/PDCD1LG2_PDCD1/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/FGL1_LAG3/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-E_KLRC1/HLA-C_KIR2DL1/HLA-C_KIR2DL3/HLA-B_KIR3DL1/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB2_TGFBR1/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/IL13_IL13RA1/VEGFA_FLT1/CXCL12_CXCR4] | NK-->Macrophage[CD274_PDCD1/CD80_CTLA4/CD86_CTLA4/PVR_TIGIT/PVR_CD96/LGALS9_HAVCR2/CEACAM1_HAVCR2/HMGB1_HAVCR2/LGALS3_LAG3/BTLA_TNFRSF14/CD160_TNFRSF14/CD47_SIRPA/HLA-A_LILRB1/HLA-G_LILRB1/HLA-G_KIR2DL4/FASLG_FAS/TNFSF10_TNFRSF10A/TNFSF10_TNFRSF10B/TNF_TNFRSF1B/TGFB1_TGFBR1/TGFB1_TGFBR2/TGFB3_TGFBR1/IL10_IL10RA/IL10_IL10RB/CSF1_CSF1R]"
